,指数收盘点位,,,,,,,,,
时间,股票,,,,大宗商品,,债券,,,现金及其等价物
,上证50,沪深300,中证500,中证1000,南华商品指数,标普高盛商品全收益指数,中债-综合财富(1年以下)指数,中债-综合财富(3-5年)指数,中债-综合财富(7-10年)指数,货币基金
2021/08/09,3235.2064,4985.5627,6979.5256,7507.0824,1900.23,2501.68,182.7468,218.4853,216.5904,1605.2403
2021/08/10,3288.6513,5043.148,7019.2284,7549.552,1914.9,2545.93,182.7467,218.3952,216.4965,1605.3354
2021/08/11,3262.5751,5015.3406,7073.5219,7605.9175,1936.26,2565.6,182.7539,218.354,216.4199,1605.4291
2021/08/12,3226.1135,4973.3509,7095.2024,7657.5268,1925.05,2570.54,182.7666,218.4149,216.6077,1605.5237
2021/08/13,3217.8366,4945.9829,7088.8876,7641.9169,1929.55,2565.05,182.7743,218.3686,216.5416,1605.6208
2021/08/16,3222.6222,4941.0676,7052.4876,7568.1374,1926.98,2544.43,182.8115,218.3958,216.5232,1605.8931
2021/08/17,3149.8783,4837.4034,6894.4042,7360.033,1930.64,2519.54,182.8182,218.4267,216.5319,1605.9874
2021/08/18,3190.5518,4894.2384,6941.008,7405.4856,1907.28,2499.32,182.8352,218.5239,216.8205,1606.0803
2021/08/19,3144.3746,4862.1394,6947.0564,7468.7727,1864.35,2446.07,182.8585,218.6253,217.0277,1606.1737
2021/08/20,3072.7545,4769.2678,6920.0248,7467.3611,1863.97,2416.9,182.8731,218.6235,217.0726,1606.2735
2021/08/23,3099.8867,4835.8782,7024.5647,7652.5587,1873.13,2496.2,182.9147,218.6157,216.9769,1606.5473
2021/08/24,3147.7685,4888.3902,7090.7817,7715.0732,1916.04,2542.42,182.9235,218.6391,217.0047,1606.6427
2021/08/25,3159.8034,4898.1572,7153.0043,7769.6268,1929.91,2563.06,182.9362,218.7408,217.1274,1606.7393
2021/08/26,3088.8314,4801.6094,7118.8442,7669.5282,1918.67,2549.68,182.9353,218.6653,216.7986,1606.8342
2021/08/27,3123.049,4827.0433,7180.1088,7680.0781,1932.84,2586.4,182.9359,218.6752,216.8331,1606.9336
2021/08/30,3112.7022,4813.2703,7226.8823,7727.7454,1944.38,2589.35,182.9807,218.7406,216.973,1607.2173
2021/08/31,3097.0584,4805.6099,7255.3418,7728.4217,1936.35,2577.95,182.9997,218.8262,217.1135,1607.3153
2021/09/01,3165.0371,4869.4587,7193.1,7606.8742,1920.57,2571.7,183.0197,218.9548,217.345,1607.4114
2021/09/02,3167.0972,4869.4113,7307.0084,7690.8589,1930.91,2603.75,183.0323,218.9667,217.3923,1607.506
2021/09/03,3175.8791,4843.0624,7278.6809,7630.8413,1952.42,2599.99,183.0402,218.9755,217.3613,1607.6041
2021/09/06,3211.198,4933.7262,7355.4013,7735.0996,1944.56,2599.99,183.0777,219.019,217.3923,1607.8806
2021/09/07,3248.0524,4992.8294,7498.9255,7878.3488,1970.1,2566.87,183.0851,218.9757,217.2575,1607.9751
2021/09/08,3213.2567,4972.1324,7544.0411,7894.2516,1953.56,2586.59,183.0874,218.9238,217.1725,1608.0703
2021/09/09,3204.2782,4970.0133,7617.4505,7900.2375,1971.4,2569.49,183.0817,218.895,217.1021,1608.1638
2021/09/10,3252.3246,5013.5219,7607.6749,7932.6512,1956.84,2601.89,183.0709,218.8837,217.1074,1608.2644
2021/09/13,3242.0364,4991.6598,7648.7481,7947.4812,1957.07,2612.9,183.1037,218.8738,216.9956,1608.5383
2021/09/14,3188.2607,4917.1617,7556.6157,7916.896,1950.43,2616.86,183.0981,218.7695,216.8402,1608.6336
2021/09/15,3146.6337,4867.3187,7592.3059,7972.2325,1956.02,2671.24,183.1018,218.8048,216.8372,1608.7281
2021/09/16,3128.5886,4807.6978,7446.9353,7754.9469,1947.23,2659.3,183.1088,218.7636,216.8261,1608.8211
2021/09/17,3161.9221,4855.9402,7395.5645,7730.2239,1924.68,2641.05,183.1176,218.8459,216.9898,1608.9285
2021/09/22,3122.3371,4821.7675,7453.6247,7769.0601,1956.29,2643.3,183.19,218.9895,217.155,1609.3895
2021/09/23,3127.8207,4853.1957,7502.8391,7806.8018,1967.3,2676.16,183.2004,218.9983,217.1864,1609.4871
2021/09/24,3145.112,4849.4277,7380.3843,7695.6176,1971.06,2694.35,183.1995,218.9997,217.1527,1609.5893
2021/09/27,3199.9747,4877.3698,7170.5899,7467.8178,1986.53,2738.28,183.2283,218.996,217.086,1609.8758
2021/09/28,3211.1538,4883.828,7198.8966,7468.7328,2004.3,2733,183.2288,218.9283,216.9436,1609.9747
2021/09/29,3199.2259,4833.9281,7010.2192,7199.1794,1992.66,2717.85,183.2455,218.9402,216.9907,1610.0754
2021/09/30,3196.9905,4866.3826,7103.6076,7405.4623,2022.31,2733.49,183.2901,219.0298,217.0446,1610.1882
2021/10/08,3256.2613,4929.9409,7091.3356,7425.6688,2078.99,2830.68,183.3921,219.0874,216.8995,1610.9694
2021/10/11,3276.4071,4936.1918,7090.4673,7384.8436,2124.94,2853.85,183.4297,218.9047,216.4076,1611.2607
2021/10/12,3259.3796,4883.8369,6952.1903,7208.473,2109.65,2847.23,183.4408,218.7908,216.3611,1611.36
2021/10/13,3292.7624,4940.1089,6981.5947,7289.3627,2085.77,2847.58,183.4514,218.7222,216.2972,1611.4559
2021/10/14,3270.692,4913.6123,7008.3326,7342.2544,2104.36,2880.61,183.4642,218.7141,216.3519,1611.5507
2021/10/15,3294.8333,4932.1084,7024.1596,7350.4129,2129.45,2909.18,183.468,218.6811,216.2632,1611.6497
2021/10/18,3229.6313,4874.7753,7068.1048,7429.6256,2153.58,2892.87,183.4946,218.3698,215.4972,1611.925
2021/10/19,3256.668,4922.7232,7120.3794,7504.0545,2152.03,2900.14,183.5003,218.3253,215.6003,1612.0214
2021/10/20,3254.9981,4910.1846,7118.7959,7523.5614,2108.18,2929.12,183.5149,218.4204,215.7861,1612.1178
2021/10/21,3278.5419,4928.0156,7098.2542,7503.5343,2066.5,2880.2,183.5323,218.5532,215.9907,1612.2128
2021/10/22,3318.1275,4959.7254,7026.0676,7438.4806,2052.25,2901.01,183.5507,218.5959,216.0462,1612.3125
2021/10/25,3312.3031,4979.5235,7103.9856,7532.3726,2068.99,2932.77,183.575,218.6652,216.1303,1612.5914
2021/10/26,3290.0363,4963.0984,7102.4335,7508.6886,2085.51,2940.41,183.5862,218.7443,216.2928,1612.6886
2021/10/27,3247.0966,4898.1644,7048.604,7433.5459,2032.68,2900.76,183.5991,218.8292,216.382,1612.785
2021/10/28,3239.6104,4864.138,6950.2768,7267.8506,2006.87,2896.8,183.6093,218.8962,216.4881,1612.8811
2021/10/29,3267.2491,4908.7701,7022.4992,7385.3049,1982.7,2891.95,183.6136,218.9714,216.583,1612.9816
2021/11/01,3250.915,4890.6851,7060.756,7455.6105,1957.19,2912.46,183.6334,219.1082,216.8714,1613.2645
2021/11/02,3212.0258,4839.8457,6985.0998,7368.5999,1945.11,2915.29,183.6207,219.2969,217.1505,1613.3586
2021/11/03,3181.4505,4821.1119,7017.8541,7385.1994,1970.68,2855.15,183.6345,219.412,217.2244,1613.4547
2021/11/04,3207.2639,4868.7419,7073.8522,7483.6923,1922.84,2820.23,183.6359,219.5021,217.2784,1613.5488
2021/11/05,3201.5462,4842.3458,6991.9077,7389.5866,1910.74,2854.84,183.6448,219.6505,217.7601,1613.6496
2021/11/08,3196.2701,4848.1795,7026.9715,7422.9067,1938.31,2868.3,183.6886,219.7287,217.7735,1613.9267
2021/11/09,3186.9577,4846.7444,7081.7539,7531.9583,1925.73,2891.04,183.6972,219.6655,217.736,1614.0207
2021/11/10,3170.4046,4821.1925,7062.3313,7535.2279,1926.06,2857.04,183.711,219.7142,217.8225,1614.1158
2021/11/11,3233.3702,4898.6529,7119.8589,7593.7315,1952.74,2875.64,183.7339,219.652,217.6291,1614.2105
2021/11/12,3220.5481,4888.3749,7156.6127,7697.8082,1925.85,2861.13,183.7485,219.6811,217.6514,1614.3117
2021/11/15,3221.6866,4882.3777,7098.2129,7676.4847,1898.04,2862.72,183.7972,219.7852,217.7888,1614.5906
2021/11/16,3222.1731,4883.3206,7045.9387,7589.1814,1905.35,2864.78,183.813,219.8347,217.8425,1614.6863
2021/11/17,3208.7759,4885.7544,7104.5344,7725.0924,1909.5,2824.88,183.8234,219.8481,217.8366,1614.7848
2021/11/18,3173.3758,4837.6185,7084.6827,7714.7966,1879.7,2838.48,183.836,219.9059,217.8553,1614.8804
2021/11/19,3212.9077,4890.0575,7169.8759,7803.7626,1924.36,2799.49,183.8473,219.9412,217.7919,1614.9825
2021/11/22,3212.1514,4912.399,7255.0736,7947.3717,1920.01,2820.32,183.8982,220.0326,217.9398,1615.2714
2021/11/23,3224.1546,4913.3457,7261.3791,7941.5587,1934.1,2865.33,183.9138,220.0573,217.972,1615.3693
2021/11/24,3231.8354,4916.6579,7256.1117,7938.7737,1983.82,2868.01,183.9276,220.1787,218.2379,1615.4668
2021/11/25,3218.0514,4896.4416,7233.5423,7925.7602,1983.93,2868.01,183.9439,220.2619,218.3732,1615.5645
2021/11/26,3187.3579,4860.1265,7219.8622,7940.7888,1932.25,2665.23,183.9556,220.4121,218.7112,1615.6702
2021/11/29,3187.0485,4851.423,7221.8978,7999.8331,1921.7,2677.82,183.9995,220.4906,218.7379,1615.9581
2021/11/30,3165.3496,4832.026,7252.7552,8054.2904,1885.94,2578.94,184.0064,220.4653,218.7293,1616.0561
2021/12/01,3180.418,4843.851,7272.837,8055.8207,1909.32,2573.23,184.0172,220.4697,218.7096,1616.1541
2021/12/02,3190.8718,4856.163,7229.988,7968.235,1879.06,2587.57,184.0215,220.4377,218.6308,1616.2519
2021/12/03,3221.4223,4901.0175,7301.9173,8023.9634,1900.34,2592.32,184.0296,220.4011,218.5581,1616.3523
2021/12/06,3228.1422,4892.6209,7240.4558,7906.7563,1900.85,2637.53,184.0769,220.7182,219.1746,1616.6392
2021/12/07,3254.4994,4922.1015,7206.8257,7781.4416,1936.89,2689.43,184.096,220.6984,219.0686,1616.7405
2021/12/08,3304.708,4995.9298,7302.9905,7922.5518,1934.65,2703.47,184.1036,220.6383,218.8976,1616.8373
2021/12/09,3360.1836,5078.6901,7320.3177,7931.7565,1928.79,2676.28,184.1067,220.6625,218.828,1616.9332
2021/12/10,3353.6302,5055.1172,7306.646,7949.1249,1918.3,2690.56,184.1112,220.7407,218.985,1617.0351
2021/12/13,3366.0678,5083.8007,7353.0306,7984.8993,1955.29,2678.89,184.1421,220.7985,219.0134,1617.3192
2021/12/14,3350.4973,5049.6953,7324.1331,7981.8275,1932.78,2664.25,184.148,220.8967,219.1761,1617.4208
2021/12/15,3318.9801,5005.8991,7314.2586,7955.5813,1921.1,2651.59,184.1489,220.9688,219.2389,1617.5199
2021/12/16,3330.8561,5034.7321,7380.9974,8005.9752,1954.49,2699.95,184.1575,220.9922,219.2393,1617.6185
2021/12/17,3278.8985,4954.7599,7314.5601,7894.1034,1961.15,2671.34,184.1642,221.0452,219.2931,1617.7221
2021/12/20,3255.3515,4880.4178,7195.9732,7751.9508,1924.73,2623.87,184.1936,221.0309,219.3368,1618.0162
2021/12/21,3273.0313,4913.4853,7275.4675,7849.0325,1947.15,2692.89,184.1868,220.9575,219.3075,1618.1136
2021/12/22,3260.5711,4914.4544,7302.463,7930.8115,1957.96,2738.49,184.1895,221.0101,219.4291,1618.2177
2021/12/23,3287.1877,4948.7389,7337.19,7932.6616,1979.16,2760.66,184.2049,221.1502,219.6303,1618.3177
2021/12/24,3290.2357,4921.3449,7278.7556,7776.6064,1998.13,2760.66,184.2213,221.1912,219.6966,1618.4288
2021/12/27,3278.4365,4919.3238,7272.7493,7776.4312,1957.88,2801.15,184.2632,221.2982,219.8627,1618.7286
2021/12/28,3303.4002,4955.9644,7286.0336,7863.5299,1979.53,2799.4,184.2794,221.349,219.9375,1618.8327
2021/12/29,3240.8452,4883.4804,7247.7741,7855.4293,1975.7,2812.38,184.3015,221.4802,220.1141,1618.9399
2021/12/30,3261.7937,4921.5109,7310.96,7924.5275,1978.65,2808.29,184.3414,221.6345,220.3951,1619.0501
2021/12/31,3274.3209,4940.3733,7359.4024,8010.3235,1989.47,2774.73,184.408,221.7317,220.4372,1619.1614
2022/01/04,3264.0657,4917.7653,7354.4562,7983.0677,1997.8233,2823.22,184.4891,221.846,220.524,1619.5853
2022/01/05,3254.2793,4868.1202,7222.6747,7781.6778,2017.39,2843.81,184.5146,221.9206,220.6534,1619.6872
2022/01/06,3210.3853,4818.2318,7229.9601,7844.5166,2017.59,2858.13,184.5321,221.8755,220.5235,1619.7881
2022/01/07,3223.267,4822.3689,7175.676,7682.6973,2043.61,2859.88,184.5439,221.8918,220.5252,1619.8905
2022/01/10,3236.1163,4844.0451,7191.4511,7734.1865,2033.1564,2843.56,184.6033,222.0907,220.6807,1620.1829
2022/01/11,3214.5287,4797.7735,7135.2232,7646.6932,2043.72,2913.26,184.6277,222.2058,220.7855,1620.2824
2022/01/12,3236.3081,4845.5787,7196.9327,7779.5237,2069.4,2954.65,184.6495,222.325,220.9756,1620.379
2022/01/13,3184.1069,4765.9191,7097.7594,7644.7873,2070.18,2929.9,184.6636,222.3854,221.035,1620.4754
2022/01/14,3139.0453,4726.7317,7081.1408,7675.3707,2081.52,2963.09,184.6774,222.4299,221.1833,1620.5773
2022/01/17,3147.6987,4767.2762,7157.8593,7808.0861,2054.96,2963.09,184.7332,222.6054,221.5006,1620.8627
2022/01/18,3187.5244,4813.3472,7163.1586,7758.6048,2075.79,2997.68,184.7731,222.9458,222.0613,1620.9615
2022/01/19,3187.1921,4780.3784,7118.762,7665.1848,2092.26,3033.78,184.8293,223.2378,222.6819,1621.0579
2022/01/20,3233.7011,4823.5091,7056.7854,7492.6095,2119.31,3035.98,184.8654,223.3246,222.6811,1621.1551
2022/01/21,3218.7352,4779.3142,6976.6155,7388.7443,2113.35,3023.37,184.8877,223.5005,222.9835,1621.2573
2022/01/24,3209.7445,4786.7377,6979.2456,7425.402,2100.91,2987.15,184.9574,223.8116,223.4965,1621.5468
2022/01/25,3144.949,4678.4511,6743.9566,7133.0663,2096.53,3034.14,184.9854,223.8073,223.4841,1621.6505
2022/01/26,3163.6743,4712.3109,6782.5763,7171.0289,2111.84,3076.41,184.9976,223.6908,223.1856,1621.7506
2022/01/27,3119.2386,4619.8765,6605.9159,6960.1096,2108.34,3062.5,185.0047,223.6412,222.9696,1621.8529
2022/01/28,3054.0209,4563.772,6580.53,6973.0104,2136.7,3080.42,185.0232,223.7526,223.1809,1621.9684
2022/02/07,3114.2603,4634.0899,6676.6122,7061.6204,2179.81,3183.16,185.1666,223.9797,223.2391,1622.916
2022/02/08,3116.5048,4608.7729,6742.1921,7080.6181,2188.58,3147.01,185.2003,224.0279,223.3184,1623.01
2022/02/09,3139.5636,4652.0609,6843.0271,7211.4299,2152.54,3177.71,185.2222,223.9702,223.2012,1623.1041
2022/02/10,3145.1126,4639.8625,6840.485,7175.6171,2188.45,3174.8,185.2474,223.9884,223.2083,1623.1977
2022/02/11,3142.9117,4601.3953,6745.0235,7033.8514,2163.43,3218.69,185.2493,223.6046,222.3739,1623.2945
2022/02/14,3103.997,4551.6878,6695.6958,7006.0752,2187.55,3265.29,185.3012,223.5741,222.2461,1623.5713
2022/02/15,3119.9276,4600.1025,6760.2776,7124.8489,2157.11,3196.61,185.3169,223.5386,222.2041,1623.6654
2022/02/16,3136.0821,4617.9893,6772.0336,7183.1058,2155.34,3243.34,185.323,223.5598,222.1941,1623.7569
2022/02/17,3139.1771,4629.1649,6768.7888,7220.6066,2137.17,3213.1,185.3239,223.6776,222.3783,1623.8487
2022/02/18,3162.8215,4651.2358,6835.0217,7251.7923,2164.24,3221.51,185.3202,223.6659,222.3348,1623.9448
2022/02/21,3144.8649,4634.3141,6867.1129,7334.5912,2177.69,3221.51,185.3466,223.4628,221.8536,1624.2169
2022/02/22,3102.3249,4574.1527,6784.7622,7279.2355,2189.01,3284.85,185.3414,223.2344,221.6555,1624.3145
2022/02/23,3118.0376,4623.0465,6887.4236,7450.3998,2198.51,3298.06,185.341,223.2599,221.7577,1624.4082
2022/02/24,3059.6409,4529.3189,6764.8756,7285.1172,2229.87,3341.86,185.3436,223.3458,221.9278,1624.5022
2022/02/25,3075.5872,4573.4247,6819.4311,7361.9573,2187.72,3266.91,185.3393,223.351,221.9474,1624.6031
2022/02/28,3080.7774,4581.6459,6853.3081,7419.8306,2214.77,3369.3,185.3792,223.4949,222.0507,1624.8799
2022/03/01,3125.6905,4619.6862,6874.0447,7429.4432,2248.92,3558.34,185.3871,223.4174,221.9051,1624.9779
2022/03/02,3107.2405,4578.6007,6875.2404,7414.3087,2303.08,3734.89,185.3907,223.2636,221.702,1625.0729
2022/03/03,3097.0887,4551.6283,6859.5522,7342.6135,2374.69,3733.85,185.384,222.9998,221.411,1625.1654
2022/03/04,3062.3824,4496.4301,6803.8337,7241.5625,2350.13,3921.46,185.3806,222.9684,221.4904,1625.2613
2022/03/07,2974.6762,4352.7775,6659.3902,7085.7316,2477.43,4040.19,185.4253,223.0408,221.5484,1625.5344
2022/03/08,2933.1637,4265.391,6429.8888,6871.2202,2495.96,4152.16,185.436,223.126,221.6601,1625.6314
2022/03/09,2907.1781,4226.3463,6305.6093,6796.0393,2527.89,3780.44,185.4314,222.9536,221.4521,1625.7237
2022/03/10,2933.4611,4292.8374,6414.9402,6952.5204,2429.81,3698.86,185.4215,222.8805,221.4437,1625.8167
2022/03/11,2935.684,4306.5217,6474.1269,6990.7781,2406.44,3777.8,185.4181,222.9606,221.9115,1625.9127
2022/03/14,2851.8769,4174.7577,6323.5779,6800.5947,2337.87,3651.79,185.4795,223.3033,222.5022,1626.1828
2022/03/15,2702.8532,3983.812,5964.9813,6473.4807,2286.91,3534.09,185.4685,223.0219,221.9641,1626.2792
2022/03/16,2827.7497,4156.081,6156.2714,6692.9664,2344.5,3490.32,185.4294,222.9548,221.9578,1626.3739
2022/03/17,2877.2192,4237.6956,6267.5244,6818.5448,2327.45,3687.87,185.4336,222.9713,221.957,1626.4676
2022/03/18,2913.1854,4265.9017,6332.2166,6879.3659,2390.17,3700.45,185.4457,223.0258,222.125,1626.5652
2022/03/21,2892.1069,4258.7459,6358.943,6954.4056,2376.29,3855.36,185.4896,223.0149,222.1445,1626.8468
2022/03/22,2900.7676,4255.295,6358.1093,6923.4427,2397.5,3850.54,185.4935,222.8796,221.9419,1626.9422
2022/03/23,2916.5081,4276.5174,6398.1009,6966.9526,2407.18,3992.66,185.5063,222.8709,222.0207,1627.0382
2022/03/24,2903.617,4251.3061,6344.115,6900.8066,2446.9,3951.41,185.4998,222.9149,222.1504,1627.1335
2022/03/25,2856.4277,4174.5742,6268.2376,6819.8127,2487.42,3986.33,185.5003,223.0015,222.2246,1627.2348
2022/03/28,2853.1819,4148.4663,6283.2814,6767.2513,2454.79,3808.18,185.5475,223.0901,222.3502,1627.5202
2022/03/29,2842.1531,4134.1441,6253.0692,6725.677,2442.88,3732.62,185.5592,223.07,222.3364,1627.6189
2022/03/30,2915.4906,4254.0989,6377.8744,6864.7486,2462.33,3830.18,185.5847,223.162,222.5292,1627.7164
2022/03/31,2898.8261,4222.5968,6324.9609,6772.0652,2447.05,3693.88,185.6195,223.2169,222.5445,1627.8136
2022/04/01,2943.2437,4276.158,6364.5206,6772.6042,2438.14,3678.74,185.6597,223.3739,222.7575,1627.9202
2022/04/06,2931.1983,4263.8411,6356.9271,6764.2883,2479.33,3640.3,185.7463,223.7216,223.0593,1628.3989
2022/04/07,2902.4818,4209.0998,6221.5908,6623.5857,2424.06,3621.45,185.7858,223.8674,223.3589,1628.4908
2022/04/08,2925.4913,4230.7669,6224.1167,6575.2832,2435.19,3683.37,185.8126,223.9399,223.4807,1628.5865
2022/04/11,2846.38,4100.0703,6029.8935,6328.0652,2404.6,3617.53,185.8515,223.9507,223.4031,1628.8556
2022/04/12,2894.2583,4179.9727,6126.9065,6414.4186,2462.48,3760.31,185.8589,223.9319,223.4425,1628.9483
2022/04/13,2882.2788,4139.737,6044.3263,6286.2509,2458.64,3852.81,185.8762,223.9708,223.5569,1629.0399
2022/04/14,2928.5962,4191.5684,6126.4902,6359.7083,2490.01,3923.4,185.9102,224.1306,223.6807,1629.1303
2022/04/15,2930.5784,4188.7472,6070.7489,6275.0725,2524.27,3923.4,185.935,224.2053,223.7322,1629.2236
2022/04/18,2887.7208,4166.3844,6074.0069,6326.0246,2536.94,3982.13,185.9805,224.1193,223.3823,1629.4858
2022/04/19,2861.567,4134.9017,6092.3963,6345.7861,2527.02,3846.81,186.0033,224.1197,223.3291,1629.5751
2022/04/20,2835.3517,4070.7889,5956.9208,6234.2514,2510.69,3852.9,186.0233,224.0431,223.2028,1629.6666
2022/04/21,2797.5293,3995.83,5759.8013,5981.3843,2521.3,3873.08,186.0457,224.0581,223.2775,1629.7547
2022/04/22,2814.1273,4013.2498,5740.9844,5891.8083,2491,3822.046,186.0733,224.087,223.1991,1629.8521
2022/04/25,2683.4127,3814.9127,5369.7171,5431.6079,2390.33,3729.6397,186.1343,224.1963,223.4,1630.114
2022/04/26,2681.0281,3784.1198,5234.0059,5266.5515,2411.74,3807.1839,186.154,224.2351,223.4107,1630.2022
2022/04/27,2734.5403,3895.5361,5437.0374,5540.7173,2438.04,3844.8202,186.1564,224.173,223.4755,1630.2916
2022/04/28,2769.7122,3921.1073,5418.7641,5493.9075,2445.42,3884.4266,186.1581,224.1104,223.3449,1630.381
2022/04/29,2805.3359,4016.241,5627.9021,5734.4931,2487.75,3882.9906,186.1714,224.1782,223.4502,1630.4783
2022/05/05,2800.9291,4010.2102,5686.7023,5836.9281,2486.8,3974.4405,186.2538,224.3407,223.6577,1630.9818
2022/05/06,2719.7611,3908.815,5563.7693,5764.6919,2440.88,3955.3027,186.27,224.3516,223.7191,1631.0743
2022/05/09,2695.1325,3877.4364,5608.5162,5840.8902,2414.95,3779.1579,186.3108,224.4243,223.918,1631.3234
2022/05/10,2718.3706,3919.8684,5690.0868,5950.6674,2366.59,3733.1126,186.3292,224.5708,224.1095,1631.4106
2022/05/11,2741.2324,3976.4231,5737.8173,6003.0282,2395.38,3857.5444,186.3488,224.6015,224.0552,1631.4955
2022/05/12,2721.7699,3958.74,5743.1007,6034.5727,2383.92,3860.2747,186.3689,224.6971,224.1117,1631.5783
2022/05/13,2748.2369,3988.6002,5796.8014,6071.6673,2413.64,3938.9418,186.3929,224.7771,224.1397,1631.668
2022/05/16,2720.4055,3956.5378,5791.0809,6082.8819,2434.47,4025.9067,186.4503,224.8279,224.1085,1631.9108
2022/05/17,2756.74,4005.8934,5816.3379,6118.4572,2451.44,4005.1828,186.4779,224.9456,224.2236,1631.9969
2022/05/18,2745.5279,3991.9069,5797.4896,6127.8036,2403.17,3913.7625,186.5101,225.1043,224.3475,1632.0796
2022/05/19,2744.545,3999.5984,5838.4074,6180.1862,2416.83,3974.6368,186.5327,225.1942,224.4439,1632.1616
2022/05/20,2807.942,4077.5998,5929.4882,6263.4432,2448.26,3971.2311,186.5422,225.1645,224.4126,1632.2504
2022/05/23,2782.5478,4053.9823,5965.7277,6343.4672,2447.25,4004.7862,186.5851,225.3202,224.6739,1632.4925
2022/05/24,2734.1923,3959.1541,5745.6751,6081.6423,2406.46,3988.5769,186.59,225.3715,224.7776,1632.5766
2022/05/25,2743.4166,3983.1784,5844.2546,6188.2694,2435.05,4003.6283,186.598,225.3788,224.9528,1632.6609
2022/05/26,2744.8984,3993.0446,5911.5607,6227.0994,2430.24,4075.8921,186.6217,225.6038,225.3701,1632.7428
2022/05/27,2763.0717,4001.2988,5899.915,6210.0937,2469.97,4112.0064,186.641,225.6776,225.5023,1632.8292
2022/05/30,2778.4507,4029.0179,5942.8317,6282.3554,2481.53,4112.0064,186.6776,225.6705,225.3612,1633.0722
2022/05/31,2813.2188,4091.5176,6026.2373,6353.3468,2512.62,4079.8478,186.6869,225.5117,225.0311,1633.1575
2022/06/01,2798.0681,4083.1772,6023.644,6373.3182,2500.53,4116.4031,186.7005,225.4507,224.9127,1633.2405
2022/06/02,2790.3164,4089.5682,6078.4349,6442.9338,2518.99,4152.1335,186.703,225.3771,224.8981,1633.3273
2022/06/06,2825.6505,4166.085,6187.4441,6604.9759,2545,4236.1801,186.7298,225.2966,224.7399,1633.6423
2022/06/07,2846.8098,4179.1285,6186.5672,6597.8349,2543.46,4242.9357,186.7097,225.244,224.7463,1633.725
2022/06/08,2879.3113,4219.8122,6217.8276,6608.8922,2565.82,4284.1667,186.7084,225.2902,224.754,1633.8069
2022/06/09,2868.4236,4175.6747,6130.6862,6490.3753,2547.99,4294.6594,186.7164,225.3653,224.8613,1633.89
2022/06/10,2899.5785,4238.9936,6240.1032,6627.7477,2541.92,4251.6197,186.7323,225.4227,224.9,1633.973
2022/06/13,2844.7236,4189.3527,6233.6194,6674.8036,2510.23,4215.4022,186.7712,225.4448,224.8844,1634.208
2022/06/14,2882.7031,4222.3114,6275.5652,6665.253,2501.48,4147.1119,186.7758,225.4245,224.8403,1634.2902
2022/06/15,2923.9889,4278.2178,6261.0613,6653.7617,2449.48,4122.3517,186.786,225.4283,224.7991,1634.3722
2022/06/16,2891.3354,4250.0614,6264.822,6696.7629,2438.25,4157.5819,186.7986,225.4932,224.8744,1634.4539
2022/06/17,2936.1999,4309.0444,6316.3092,6774.7375,2406.29,4001.3602,186.813,225.5681,224.9491,1634.5414
2022/06/20,2924.9151,4330.4328,6330.3942,6848.7548,2316.14,4001.3602,186.8534,225.5359,224.8866,1634.7793
2022/06/21,2926.475,4325.5657,6277.0014,6779.1447,2328.37,4011.8172,186.8645,225.5002,224.8815,1634.8609
2022/06/22,2892.2861,4270.6227,6179.57,6691.8118,2276.45,3940.6508,186.8712,225.5248,224.9523,1634.9428
2022/06/23,2935.8829,4343.8781,6300.4746,6845.4548,2297.86,3848.5659,186.8914,225.5692,224.947,1635.0268
